Chromosome	start	end	transition	aneuploidy	index	callType
chr9	90093757	90112935	CC->WC	2	ERR2267209.mdup	filt-walker
chr10	35767474	35776121	CC->WC	2	ERR2267209.mdup	filt-walker
chr11	87633941	87636720	CC->WC	2	ERR2267209.mdup	filt-walker
chr16	47232197	47235668	WC->WW	2	ERR2267209.mdup	filt-walker
chr20	35027087	35046453	CC->WC	2	ERR2267209.mdup	filt-walker
chr1	51110926	51113536	CC->WC	2	ERR2267210.mdup	filt-walker
chr1	156644065	156646789	WC->WW	2	ERR2267210.mdup	filt-walker
chr1	231213086	231219409	WW->WC	2	ERR2267210.mdup	filt-walker
chr2	50086835	50089577	WW->WC	2	ERR2267210.mdup	filt-walker
chr2	138530007	138533289	WC->CC	2	ERR2267210.mdup	filt-walker
chr3	25204884	25209943	WC->WW	2	ERR2267210.mdup	filt-walker
chr3	90640000	90920000	WW->WC	2	ERR2267210.mdup	filt-280k
chr3	117319799	117319868	WC->CC	2	ERR2267210.mdup	filt-walker
chr3	187134427	187151757	CC->WC	2	ERR2267210.mdup	filt-walker
chr4	111887961	111890264	WC->CC	2	ERR2267210.mdup	filt-walker
chr4	155918247	155928680	CC->WC	2	ERR2267210.mdup	filt-walker
chr5	14860578	14864552	CC->WC	2	ERR2267210.mdup	filt-walker
chr5	74558298	74559080	WC->CC	2	ERR2267210.mdup	filt-walker
chr5	85184570	85192668	CC->WC	2	ERR2267210.mdup	filt-walker
chr5	143017013	143029202	WC->CC	2	ERR2267210.mdup	filt-walker
chr6	25886714	25893906	WC->CC	2	ERR2267210.mdup	filt-walker
chr6	66935735	66941408	CC->WC	2	ERR2267210.mdup	filt-walker
chr6	79528126	79544122	WC->CC	2	ERR2267210.mdup	filt-walker
chr6	100989309	100996315	CC->WC	2	ERR2267210.mdup	filt-walker
chr6	107227091	107232413	WC->WW	2	ERR2267210.mdup	filt-walker
chr6	134271651	134293073	WW->WC	2	ERR2267210.mdup	filt-walker
chr7	32786011	32792926	WC->WW	2	ERR2267210.mdup	filt-walker
chr7	89087395	89091513	WW->WC	2	ERR2267210.mdup	filt-walker
chr10	113073643	113076903	WW->WC	2	ERR2267210.mdup	filt-walker
chr12	17759865	17792273	CC->WC	2	ERR2267210.mdup	filt-walker
chr12	71568964	71569805	WC->CC	2	ERR2267210.mdup	filt-walker
chr12	101881730	101886124	CC->WC	2	ERR2267210.mdup	filt-walker
chr13	88603047	88622828	CC->WC	2	ERR2267210.mdup	filt-walker
chr17	44303957	44305125	CC->WC	2	ERR2267210.mdup	filt-walker
chr19	17534297	17537316	WC->WW	2	ERR2267210.mdup	filt-walker
chr19	35691355	35707664	WW->WC	2	ERR2267210.mdup	filt-walker
chr20	7295108	7297693	WW->WC	2	ERR2267210.mdup	filt-walker
chr1	10799410	10806721	WC->WW	2	ERR2267211.mdup	filt-walker
chr1	117091725	117100361	WW->WC	2	ERR2267211.mdup	filt-walker
chr1	180243177	180253425	WC->CC	2	ERR2267211.mdup	filt-walker
chr2	112603914	112603972	WC->CC	2	ERR2267211.mdup	filt-walker
chr2	209651362	209663424	CC->WC	2	ERR2267211.mdup	filt-walker
chr3	24625424	24641978	WC->CC	2	ERR2267211.mdup	filt-walker
chr4	72440000	72640000	CC->WC	2	ERR2267211.mdup	filt-200k
chr4	103578445	103601831	WC->CC	2	ERR2267211.mdup	filt-walker
chr5	50391163	50394862	WC->CC	2	ERR2267211.mdup	filt-walker
chr5	108245217	108253706	CC->WC	2	ERR2267211.mdup	filt-walker
chr6	61498635	61526867	WW->WC	2	ERR2267211.mdup	filt-walker
chr6	83310584	83361589	WC->WW	2	ERR2267211.mdup	filt-walker
chr6	122232651	122232733	WW->WC	2	ERR2267211.mdup	filt-walker
chr7	111179980	111184928	WC->WW	2	ERR2267211.mdup	filt-walker
chr9	97776057	97788995	WC->CC	2	ERR2267211.mdup	filt-walker
chr10	22779382	22811865	WW->WC	2	ERR2267211.mdup	filt-walker
chr10	83997572	84005913	WC->WW	2	ERR2267211.mdup	filt-walker
chr10	90867224	90891354	WW->WC	2	ERR2267211.mdup	filt-walker
chr10	101840875	101840925	WC->CC	2	ERR2267211.mdup	filt-walker
chr11	32567385	32574601	WW->WC	2	ERR2267211.mdup	filt-walker
chr11	57582000	57585021	WC->CC	2	ERR2267211.mdup	filt-walker
chr11	73586011	73623408	CC->WC	2	ERR2267211.mdup	filt-walker
chr11	86322219	86355608	WC->WW	2	ERR2267211.mdup	filt-walker
chr12	67639826	67639865	WC->CC	2	ERR2267211.mdup	filt-walker
chr16	30019295	30027487	WW->WC	2	ERR2267211.mdup	filt-walker
chr17	41069557	41069646	WC->CC	2	ERR2267211.mdup	filt-walker
chr18	29838120	29841905	WC->CC	2	ERR2267211.mdup	filt-walker
chr19	24896266	27245397	WC->WW	2	ERR2267211.mdup	filt-walker
chr2	30110713	30188551	CC->WC	2	ERR2267212.mdup	filt-walker
chr2	71969737	71971012	WC->WW	2	ERR2267212.mdup	filt-walker
chr2	192344622	192358521	CC->WC	2	ERR2267212.mdup	filt-walker
chr2	203197001	203211886	WC->CC	2	ERR2267212.mdup	filt-walker
chr3	49672898	49680419	WC->WW	2	ERR2267212.mdup	filt-walker
chr3	88098890	88105276	WW->WC	2	ERR2267212.mdup	filt-walker
chr3	137110831	137121082	WC->CC	2	ERR2267212.mdup	filt-walker
chr3	152019182	152024170	CC->WC	2	ERR2267212.mdup	filt-walker
chr3	159711789	159714455	WC->CC	2	ERR2267212.mdup	filt-walker
chr4	39405808	39405866	WW->WC	2	ERR2267212.mdup	filt-walker
chr4	83782725	83793826	WC->CC	2	ERR2267212.mdup	filt-walker
chr4	100265434	100280448	CC->WC	2	ERR2267212.mdup	filt-walker
chr4	137954131	137959984	WC->WW	2	ERR2267212.mdup	filt-walker
chr4	158869681	158905003	WW->WC	2	ERR2267212.mdup	filt-walker
chr5	13038379	13053965	CC->WC	2	ERR2267212.mdup	filt-walker
chr5	74000000	74200000	WC->WW	2	ERR2267212.mdup	filt-200k
chr5	98642481	98645645	WW->WC	2	ERR2267212.mdup	filt-walker
chr5	132812788	132812856	WC->CC	2	ERR2267212.mdup	filt-walker
chr6	23478499	23483657	WC->WW	2	ERR2267212.mdup	filt-walker
chr6	105557630	105557690	WW->WC	2	ERR2267212.mdup	filt-walker
chr6	119467784	119474199	WC->WW	2	ERR2267212.mdup	filt-walker
chr7	38568189	38576770	WC->WW	2	ERR2267212.mdup	filt-walker
chr7	92420621	92429676	WW->WC	2	ERR2267212.mdup	filt-walker
chr7	119942878	119945669	WC->WW	2	ERR2267212.mdup	filt-walker
chr9	33700015	33704330	WC->CC	2	ERR2267212.mdup	filt-walker
chr10	33399137	33409142	WW->WC	2	ERR2267212.mdup	filt-walker
chr10	78107464	78115788	WC->CC	2	ERR2267212.mdup	filt-walker
chr11	100198422	100214386	WW->WC	2	ERR2267212.mdup	filt-walker
chr13	66185578	66190284	WC->WW	2	ERR2267212.mdup	filt-walker
chr14	32032400	32051520	CC->WC	2	ERR2267212.mdup	filt-walker
chr15	44746774	44754330	CC->WC	2	ERR2267212.mdup	filt-walker
chr16	26099409	26099839	WW->WC	2	ERR2267212.mdup	filt-walker
chr19	13556856	13709329	WW->WC	2	ERR2267212.mdup	filt-walker
chr20	12765638	12773787	WW->WC	2	ERR2267212.mdup	filt-walker
chr1	120512527	120707945	WC->CC	2	ERR2267213.mdup	filt-walker
chr1	178527978	178545158	CC->WC	2	ERR2267213.mdup	filt-walker
chr1	210728056	210728126	WC->CC	2	ERR2267213.mdup	filt-walker
chr2	41461525	41463457	CC->WC	2	ERR2267213.mdup	filt-walker
chr2	73165459	73172720	WC->CC	2	ERR2267213.mdup	filt-walker
chr2	166668233	166685035	CC->WC	2	ERR2267213.mdup	filt-walker
chr3	21010192	21020364	WW->WC	2	ERR2267213.mdup	filt-walker
chr3	33187484	33228310	WC->CC	2	ERR2267213.mdup	filt-walker
chr3	123240000	123440000	CC->WC	2	ERR2267213.mdup	filt-200k
chr5	51706773	51731234	WC->CC	2	ERR2267213.mdup	filt-walker
chr7	126370356	126370418	WW->WC	2	ERR2267213.mdup	filt-walker
chr9	32860756	32901945	CC->WC	2	ERR2267213.mdup	filt-walker
chr9	109812126	109812220	WC->CC	2	ERR2267213.mdup	filt-walker
chr10	87646440	87648025	WC->WW	2	ERR2267213.mdup	filt-walker
chr10	99014033	99083335	WW->WC	2	ERR2267213.mdup	filt-walker
chr11	111345425	111352266	CC->WC	2	ERR2267213.mdup	filt-walker
chr12	37390078	37415679	WC->CC	2	ERR2267213.mdup	filt-walker
chr12	47775666	47822446	CC->WC	2	ERR2267213.mdup	filt-walker
chr13	67290465	67333553	WC->WW	2	ERR2267213.mdup	filt-walker
chr14	34694916	34715353	WW->WC	2	ERR2267213.mdup	filt-walker
chr14	102074762	102114030	WC->WW	2	ERR2267213.mdup	filt-walker
chr15	46144464	46152194	CC->WC	2	ERR2267213.mdup	filt-walker
chr17	32294703	32294784	WW->WC	2	ERR2267213.mdup	filt-walker
chr17	64378198	64506132	WC->WW	2	ERR2267213.mdup	filt-walker
chr18	42554798	42558947	WC->CC	2	ERR2267213.mdup	filt-walker
chr1	34319463	34368107	WW->WC	2	ERR2267214.mdup	filt-walker
chr1	48767857	48785435	WC->CC	2	ERR2267214.mdup	filt-walker
chr1	54654093	54685000	CC->WC	2	ERR2267214.mdup	filt-walker
chr1	181711156	181733029	WC->CC	2	ERR2267214.mdup	filt-walker
chr1	191899616	191911844	CC->WC	2	ERR2267214.mdup	filt-walker
chr2	64915329	64919760	WC->WW	2	ERR2267214.mdup	filt-walker
chr2	168402417	168402482	WW->WC	2	ERR2267214.mdup	filt-walker
chr2	201791362	201802924	WC->CC	2	ERR2267214.mdup	filt-walker
chr3	55089291	55110171	WC->CC	2	ERR2267214.mdup	filt-walker
chr4	83051891	83052202	CC->WC	2	ERR2267214.mdup	filt-walker
chr4	102670707	102741370	WC->CC	2	ERR2267214.mdup	filt-walker
chr5	27292051	27297259	CC->WC	2	ERR2267214.mdup	filt-walker
chr5	77682979	77758793	WC->CC	2	ERR2267214.mdup	filt-walker
chr6	55812400	55815938	WC->CC	2	ERR2267214.mdup	filt-walker
chr6	79954759	79958748	CC->WC	2	ERR2267214.mdup	filt-walker
chr7	22788022	22792689	WC->WW	2	ERR2267214.mdup	filt-walker
chr7	90176273	90226701	WW->WC	2	ERR2267214.mdup	filt-walker
chr8	70278708	70310580	WC->WW	2	ERR2267214.mdup	filt-walker
chr8	108797776	108805183	WW->WC	2	ERR2267214.mdup	filt-walker
chr9	33003853	33017572	CC->WC	2	ERR2267214.mdup	filt-walker
chr10	53996942	54009275	WC->WW	2	ERR2267214.mdup	filt-walker
chr10	72212381	72214785	WW->WC	2	ERR2267214.mdup	filt-walker
chr14	68476769	68535644	WC->CC	2	ERR2267214.mdup	filt-walker
chr16	64521012	64533964	WC->WW	2	ERR2267214.mdup	filt-walker
chr17	58560706	58592887	WC->WW	2	ERR2267214.mdup	filt-walker
chr18	52437162	52462130	WC->CC	2	ERR2267214.mdup	filt-walker
chr1	50787139	50795310	CC->WC	2	ERR2267215.mdup	filt-walker
chr1	108810628	108818527	WC->WW	2	ERR2267215.mdup	filt-walker
chr2	58803339	58842787	WW->WC	2	ERR2267215.mdup	filt-walker
chr2	123137795	123147773	WC->WW	2	ERR2267215.mdup	filt-walker
chr3	192398110	192400856	WC->CC	2	ERR2267215.mdup	filt-walker
chr5	15979495	15994957	WC->CC	2	ERR2267215.mdup	filt-walker
chr5	149320000	149520000	CC->WC	2	ERR2267215.mdup	filt-200k
chr6	96287129	96309190	CC->WC	2	ERR2267215.mdup	filt-walker
chr7	70016211	70047166	WC->CC	2	ERR2267215.mdup	filt-walker
chr7	139491706	139527628	CC->WC	2	ERR2267215.mdup	filt-walker
chr8	60046154	60047270	WC->WW	2	ERR2267215.mdup	filt-walker
chr8	111771450	111774277	WW->WC	2	ERR2267215.mdup	filt-walker
chr9	71372319	71407267	WC->CC	2	ERR2267215.mdup	filt-walker
chr9	115233683	115245467	CC->WC	2	ERR2267215.mdup	filt-walker
chr10	16916442	16938955	WC->WW	2	ERR2267215.mdup	filt-walker
chr10	36103544	36118788	WW->WC	2	ERR2267215.mdup	filt-walker
chr10	111768789	111798833	WC->CC	2	ERR2267215.mdup	filt-walker
chr11	85231983	85294568	WC->CC	2	ERR2267215.mdup	filt-walker
chr11	101200000	101400000	CC->WC	2	ERR2267215.mdup	filt-200k
chr12	61424246	61424885	WC->CC	2	ERR2267215.mdup	filt-walker
chr12	101830169	101833447	WW->WC	2	ERR2267215.mdup	filt-walker
chr13	35458466	35465671	WC->CC	2	ERR2267215.mdup	filt-walker
chr13	79468299	79498454	WW->WC	2	ERR2267215.mdup	filt-walker
chr14	70718756	70728910	WW->WC	2	ERR2267215.mdup	filt-walker
chr16	46421044	46421379	WC->CC	2	ERR2267215.mdup	filt-walker
chr16	62930217	62941477	CC->WC	2	ERR2267215.mdup	filt-walker
chr18	48425478	48451997	CC->WC	2	ERR2267215.mdup	filt-walker
chr18	64027659	64028476	WC->CC	2	ERR2267215.mdup	filt-walker
chr1	44975067	44982544	WC->CC	2	ERR2267216.mdup	filt-walker
chr1	59381817	59387035	CC->WC	2	ERR2267216.mdup	filt-walker
chr1	180170735	180170804	WC->WW	2	ERR2267216.mdup	filt-walker
chr1	214431634	214435826	WW->WC	2	ERR2267216.mdup	filt-walker
chr2	44176377	44182903	CC->WC	2	ERR2267216.mdup	filt-walker
chr2	143653891	143675397	WC->CC	2	ERR2267216.mdup	filt-walker
chr3	19603006	19610912	WW->WC	2	ERR2267216.mdup	filt-walker
chr3	124046500	124049857	WC->CC	2	ERR2267216.mdup	filt-walker
chr3	185928558	185940140	CC->WC	2	ERR2267216.mdup	filt-walker
chr4	121871881	121885850	CC->WC	2	ERR2267216.mdup	filt-walker
chr5	22312069	22317946	WW->WC	2	ERR2267216.mdup	filt-walker
chr5	117404135	117407073	WC->WW	2	ERR2267216.mdup	filt-walker
chr5	142198844	142213152	WW->WC	2	ERR2267216.mdup	filt-walker
chr6	20473568	20480134	WW->WC	2	ERR2267216.mdup	filt-walker
chr6	33382628	33395369	WC->WW	2	ERR2267216.mdup	filt-walker
chr7	43931315	43935150	WW->WC	2	ERR2267216.mdup	filt-walker
chr8	24971853	24976492	WW->WC	2	ERR2267216.mdup	filt-walker
chr10	73419383	73426332	WC->WW	2	ERR2267216.mdup	filt-walker
chr10	95752178	95757027	WW->WC	2	ERR2267216.mdup	filt-walker
chr11	10799708	10804381	WC->CC	2	ERR2267216.mdup	filt-walker
chr11	86294174	86297575	CC->WC	2	ERR2267216.mdup	filt-walker
chr11	104971720	104981516	WC->WW	2	ERR2267216.mdup	filt-walker
chr14	25761035	25767959	CC->WC	2	ERR2267216.mdup	filt-walker
chr18	34514166	34526332	WC->WW	2	ERR2267216.mdup	filt-walker
chr19	24416886	24417820	WC->WW	2	ERR2267216.mdup	filt-walker
chr1	21650864	21664496	WC->WW	2	ERR2267217.mdup	filt-walker
chr1	72409048	72426676	WW->WC	2	ERR2267217.mdup	filt-walker
chr1	76880903	76881241	WC->CC	2	ERR2267217.mdup	filt-walker
chr1	109752778	109779986	CC->WC	2	ERR2267217.mdup	filt-walker
chr1	180171030	180179067	WC->WW	2	ERR2267217.mdup	filt-walker
chr2	76692925	76716348	CC->WC	2	ERR2267217.mdup	filt-walker
chr2	150680000	150880000	WC->WW	2	ERR2267217.mdup	filt-200k
chr2	180978275	181055144	WW->WC	2	ERR2267217.mdup	filt-walker
chr3	83013164	83023305	WC->WW	2	ERR2267217.mdup	filt-walker
chr3	112505801	112513178	WW->WC	2	ERR2267217.mdup	filt-walker
chr4	38275055	38291908	WC->CC	2	ERR2267217.mdup	filt-walker
chr4	125343357	125365034	CC->WC	2	ERR2267217.mdup	filt-walker
chr4	171406961	171430179	WC->WW	2	ERR2267217.mdup	filt-walker
chr5	50046254	50146782	WC->CC	2	ERR2267217.mdup	filt-walker
chr5	172874234	172882651	CC->WC	2	ERR2267217.mdup	filt-walker
chr7	29893722	29970754	WC->CC	2	ERR2267217.mdup	filt-walker
chr7	120845866	120857233	CC->WC	2	ERR2267217.mdup	filt-walker
chr10	24535198	24611525	CC->WC	2	ERR2267217.mdup	filt-walker
chr10	82906923	82931668	WC->CC	2	ERR2267217.mdup	filt-walker
chr10	103069149	103123549	CC->WC	2	ERR2267217.mdup	filt-walker
chr11	25255647	25263196	CC->WC	2	ERR2267217.mdup	filt-walker
chr11	40600041	40612970	WC->CC	2	ERR2267217.mdup	filt-walker
chr11	66244781	66309538	CC->WC	2	ERR2267217.mdup	filt-walker
chr13	85781650	85828633	WW->WC	2	ERR2267217.mdup	filt-walker
chr14	29641189	29661669	WW->WC	2	ERR2267217.mdup	filt-walker
chr19	43337819	43346721	WW->WC	2	ERR2267217.mdup	filt-walker
chr20	13557683	13580765	WC->CC	2	ERR2267217.mdup	filt-walker
chr20	54962609	55009373	CC->WC	2	ERR2267217.mdup	filt-walker
chr1	59903250	59942686	WC->WW	2	ERR2267218.mdup	filt-walker
chr1	189426474	189438599	WW->WC	2	ERR2267218.mdup	filt-walker
chr2	45187054	45190524	WC->WW	2	ERR2267218.mdup	filt-walker
chr2	128187139	128191967	WW->WC	2	ERR2267218.mdup	filt-walker
chr2	139757831	139759306	WC->CC	2	ERR2267218.mdup	filt-walker
chr2	202744369	202788200	CC->WC	2	ERR2267218.mdup	filt-walker
chr3	15442920	15449031	CC->WC	2	ERR2267218.mdup	filt-walker
chr5	30961084	30995267	WW->WC	2	ERR2267218.mdup	filt-walker
chr5	64048733	64056161	WC->WW	2	ERR2267218.mdup	filt-walker
chr7	34764974	34765137	WC->CC	2	ERR2267218.mdup	filt-walker
chr7	120315845	120400849	CC->WC	2	ERR2267218.mdup	filt-walker
chr9	38603507	38627432	CC->WC	2	ERR2267218.mdup	filt-walker
chr9	94905382	94914937	WC->CC	2	ERR2267218.mdup	filt-walker
chr10	5385561	5388100	WC->WW	2	ERR2267218.mdup	filt-walker
chr10	54300252	54311090	WW->WC	2	ERR2267218.mdup	filt-walker
chr12	55891713	55897116	WW->WC	2	ERR2267218.mdup	filt-walker
chr12	64238648	64245259	WC->WW	2	ERR2267218.mdup	filt-walker
chr12	76968260	76986764	WW->WC	2	ERR2267218.mdup	filt-walker
chr12	115390998	115407968	WC->WW	2	ERR2267218.mdup	filt-walker
chr15	68608276	68616301	WW->WC	2	ERR2267218.mdup	filt-walker
chr16	60760318	60820780	CC->WC	2	ERR2267218.mdup	filt-walker
chr18	49686819	49704445	CC->WC	2	ERR2267218.mdup	filt-walker
chr20	49060432	49086127	WC->WW	2	ERR2267218.mdup	filt-walker
chr1	35823279	35846301	WW->WC	2	ERR2267219.mdup	filt-walker
chr1	99973323	99997350	WC->CC	2	ERR2267219.mdup	filt-walker
chr1	146172710	146570120	CC->WC	2	ERR2267219.mdup	filt-walker
chr1	169413379	169495617	WC->CC	2	ERR2267219.mdup	filt-walker
chr2	15095821	15124101	WW->WC	2	ERR2267219.mdup	filt-walker
chr2	110841690	110843041	WC->CC	2	ERR2267219.mdup	filt-walker
chr2	206407384	206408470	CC->WC	2	ERR2267219.mdup	filt-walker
chr3	39792496	39801633	WC->WW	2	ERR2267219.mdup	filt-walker
chr3	59750034	59770517	WW->WC	2	ERR2267219.mdup	filt-walker
chr3	109910439	109919229	WC->WW	2	ERR2267219.mdup	filt-walker
chr5	50572277	50602202	WC->CC	2	ERR2267219.mdup	filt-walker
chr6	21777371	21856185	CC->WC	2	ERR2267219.mdup	filt-walker
chr6	88695945	88798626	WC->CC	2	ERR2267219.mdup	filt-walker
chr6	130743433	130760389	CC->WC	2	ERR2267219.mdup	filt-walker
chr7	30571761	30583267	WC->WW	2	ERR2267219.mdup	filt-walker
chr8	12558962	12560768	WC->WW	2	ERR2267219.mdup	filt-walker
chr8	66315775	66331440	WW->WC	2	ERR2267219.mdup	filt-walker
chr10	58912356	58958732	WC->CC	2	ERR2267219.mdup	filt-walker
chr10	103556244	103578932	CC->WC	2	ERR2267219.mdup	filt-walker
chr11	20955487	20977308	CC->WC	2	ERR2267219.mdup	filt-walker
chr11	41388683	41399723	WC->WW	2	ERR2267219.mdup	filt-walker
chr12	37740025	37920469	WC->CC	2	ERR2267219.mdup	filt-walker
chr13	42975899	43015670	WC->WW	2	ERR2267219.mdup	filt-walker
chr15	79927532	79927606	WW->WC	2	ERR2267219.mdup	filt-walker
chr16	46620545	46620646	WC->CC	2	ERR2267219.mdup	filt-walker
chr18	34619905	34644156	WC->CC	2	ERR2267219.mdup	filt-walker
chr1	210309981	210331412	WW->WC	2	ERR2267220.mdup	filt-walker
chr3	55509338	55554443	WW->WC	2	ERR2267220.mdup	filt-walker
chr3	112786095	112847061	WC->CC	2	ERR2267220.mdup	filt-walker
chr3	173172742	173275989	CC->WC	2	ERR2267220.mdup	filt-walker
chr4	98812095	98901154	WW->WC	2	ERR2267220.mdup	filt-walker
chr4	141412401	141484378	WC->CC	2	ERR2267220.mdup	filt-walker
chr5	106078496	106118529	WW->WC	2	ERR2267220.mdup	filt-walker
chr5	156174110	156187462	WC->WW	2	ERR2267220.mdup	filt-walker
chr6	76287395	76393231	WC->WW	2	ERR2267220.mdup	filt-walker
chr6	153499231	153500110	WW->WC	2	ERR2267220.mdup	filt-walker
chr7	14486477	14596600	WW->WC	2	ERR2267220.mdup	filt-walker
chr7	32951410	32951497	WC->CC	2	ERR2267220.mdup	filt-walker
chr8	98912672	98912736	WC->CC	2	ERR2267220.mdup	filt-walker
chr10	8115708	8161949	WC->WW	2	ERR2267220.mdup	filt-walker
chr10	94881823	94913216	WW->WC	2	ERR2267220.mdup	filt-walker
chr11	43582351	43612818	WC->WW	2	ERR2267220.mdup	filt-walker
chr12	63333038	63343623	CC->WC	2	ERR2267220.mdup	filt-walker
chr12	101860521	101970983	WC->WW	2	ERR2267220.mdup	filt-walker
chr15	40408329	40412920	WC->CC	2	ERR2267220.mdup	filt-walker
chr17	43573909	43575223	WC->WW	2	ERR2267220.mdup	filt-walker
chr2	38607498	38624861	WW->WC	2	ERR2267221.mdup	filt-walker
chr2	218116790	218132892	WC->WW	2	ERR2267221.mdup	filt-walker
chr5	31971246	32000356	WC->CC	2	ERR2267221.mdup	filt-walker
chr6	27739010	27746444	WC->CC	2	ERR2267221.mdup	filt-walker
chr6	40168223	40192875	CC->WC	2	ERR2267221.mdup	filt-walker
chr6	138612360	138618891	WC->CC	2	ERR2267221.mdup	filt-walker
chr8	39280000	39480000	WC->WW	2	ERR2267221.mdup	filt-200k
chr8	107392446	107455520	WW->WC	2	ERR2267221.mdup	filt-walker
chr9	20109016	20123929	WC->WW	2	ERR2267221.mdup	filt-walker
chr9	126611352	126619690	WW->WC	2	ERR2267221.mdup	filt-walker
chr10	41913902	42070864	WC->WW	2	ERR2267221.mdup	filt-walker
chr12	28298420	28301128	WC->CC	2	ERR2267221.mdup	filt-walker
chr12	40691551	40751140	CC->WC	2	ERR2267221.mdup	filt-walker
chr13	27756385	27760516	WW->WC	2	ERR2267221.mdup	filt-walker
chr16	37990401	38029786	WC->CC	2	ERR2267221.mdup	filt-walker
chr18	34212334	34220300	CC->WC	2	ERR2267221.mdup	filt-walker
chr18	53691081	53703676	WC->WW	2	ERR2267221.mdup	filt-walker
chr1	70106639	70212543	WC->WW	2	ERR2267222.mdup	filt-walker
chr1	114425574	114425656	WW->WC	2	ERR2267222.mdup	filt-walker
chr1	197586841	197593963	WC->CC	2	ERR2267222.mdup	filt-walker
chr2	18247165	18250836	CC->WC	2	ERR2267222.mdup	filt-walker
chr2	173155801	173164350	WC->CC	2	ERR2267222.mdup	filt-walker
chr2	209044934	209066367	CC->WC	2	ERR2267222.mdup	filt-walker
chr3	66516123	66625637	WC->WW	2	ERR2267222.mdup	filt-walker
chr3	139683835	139769720	WW->WC	2	ERR2267222.mdup	filt-walker
chr4	82491219	82497374	WW->WC	2	ERR2267222.mdup	filt-walker
chr5	20326232	20341946	WC->WW	2	ERR2267222.mdup	filt-walker
chr5	80340161	80340554	WW->WC	2	ERR2267222.mdup	filt-walker
chr5	106755774	106777807	WC->WW	2	ERR2267222.mdup	filt-walker
chr6	55544933	55577802	CC->WC	2	ERR2267222.mdup	filt-walker
chr7	65614973	65840560	WC->CC	2	ERR2267222.mdup	filt-walker
chr7	93076558	93145378	CC->WC	2	ERR2267222.mdup	filt-walker
chr7	132517517	132542938	WC->WW	2	ERR2267222.mdup	filt-walker
chr8	40325377	40335801	WW->WC	2	ERR2267222.mdup	filt-walker
chr8	114997530	115020737	WC->CC	2	ERR2267222.mdup	filt-walker
chr11	94623181	94624280	WC->WW	2	ERR2267222.mdup	filt-walker
chr14	83621602	83624543	WC->WW	2	ERR2267222.mdup	filt-walker
chr17	38473463	38704988	WC->WW	2	ERR2267222.mdup	filt-walker
chr1	66054819	66057155	WC->CC	2	ERR2267223.mdup	filt-walker
chr1	116117031	116121696	CC->WC	2	ERR2267223.mdup	filt-walker
chr1	163069815	163084383	WC->CC	2	ERR2267223.mdup	filt-walker
chr2	41828399	41849500	WW->WC	2	ERR2267223.mdup	filt-walker
chr2	235997542	236069382	WC->WW	2	ERR2267223.mdup	filt-walker
chr4	98030940	98043043	WC->CC	2	ERR2267223.mdup	filt-walker
chr5	36499160	36515782	WC->CC	2	ERR2267223.mdup	filt-walker
chr5	115007296	115022493	WW->WC	2	ERR2267223.mdup	filt-walker
chr6	33512772	33533607	WW->WC	2	ERR2267223.mdup	filt-walker
chr6	54224686	54278186	WC->WW	2	ERR2267223.mdup	filt-walker
chr6	98923338	98955068	WW->WC	2	ERR2267223.mdup	filt-walker
chr8	97554892	97617746	CC->WC	2	ERR2267223.mdup	filt-walker
chr10	7670216	7687478	WW->WC	2	ERR2267223.mdup	filt-walker
chr10	50680871	50731248	WC->CC	2	ERR2267223.mdup	filt-walker
chr10	105634923	105638810	WW->WC	2	ERR2267223.mdup	filt-walker
chr11	68418001	68418063	WW->WC	2	ERR2267223.mdup	filt-walker
chr11	117499328	117522625	WC->CC	2	ERR2267223.mdup	filt-walker
chr12	54249534	54282672	WC->WW	2	ERR2267223.mdup	filt-walker
chr12	101842248	101842949	WW->WC	2	ERR2267223.mdup	filt-walker
chr15	44132164	44156427	WC->CC	2	ERR2267223.mdup	filt-walker
chr16	23409868	23420235	WC->CC	2	ERR2267223.mdup	filt-walker
chr1	108920252	108961155	WW->WC	2	ERR2267224.mdup	filt-walker
chr1	173187206	173206031	WC->WW	2	ERR2267224.mdup	filt-walker
